,Close,Predicted_Signal,Actual_Direction,Correct_Prediction,Next_Close,Price_Change,Return,Strategy_Return,Cumulative_Return
53,10131.04,0,0,1,9694.51,-436.53000000000065,-0.04308836999952627,-0.0,3.028473918269567
54,9694.51,0,0,1,9590.0,-104.51000000000022,-0.010780328247637087,-0.0,3.028473918269567
55,9590.0,1,1,1,10324.0,734.0,0.07653806047966633,0.07653806047966633,3.2602674381871752
56,10324.0,1,1,1,10569.04,245.04000000000087,0.023734986439364673,0.023734986439364673,3.3376498416212503
57,10569.04,0,0,1,10326.76,-242.28000000000065,-0.022923557863344317,-0.0,3.3376498416212503
58,10326.76,1,1,1,10920.0,593.2399999999998,0.057446866200047235,0.057446866200047235,3.5293873654954746
59,10920.0,1,1,1,11039.0,119.0,0.010897435897435897,0.010897435897435897,3.5678486380681815
60,11039.0,1,1,1,11464.48,425.47999999999956,0.038543346317601195,0.038543346317601195,3.7053654637340254
61,11464.48,1,1,1,11515.0,50.52000000000044,0.004406654292213903,0.004406654292213903,3.72169372835901
62,11515.0,0,0,1,11454.0,-61.0,-0.005297438124185845,-0.0,3.72169372835901
63,11454.0,0,0,1,10716.48,-737.5200000000004,-0.0643897328444212,-0.0,3.72169372835901
64,10716.48,0,0,1,9910.0,-806.4799999999996,-0.07525605422676099,-0.0,3.72169372835901
65,9910.0,0,0,1,9271.64,-638.3600000000006,-0.06441574167507574,-0.0,3.72169372835901
66,9271.64,0,0,1,9227.0,-44.63999999999942,-0.004814682192147174,-0.0,3.72169372835901
